first_name,second_name,web_name,now_cost,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,form,id,in_dreamteam,news,news_added,photo,points_per_game,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Micky,van de Ven,Van de Ven,44,100.0,100.0,491279,0,0,-1,1,1,2,1.0,1.0,1,1.0,639,False,,2023-11-06T23:30:09.875820Z,491279.jpg,3.3,1.4,False,,a,18,6,46,783313,13506,706654,4696,0.2,10.5,1213,1,0,4,16,0,0,0,1,0,0,4,276,268.2,18.3,34.0,32.1,14,0.35,0.12,0.47,18.33,170,62,391,139,326,106,276,92,,,,,,,0.03,0.0,0.01,0.04,1.36,1.19,572,120,240,73,122,25,160,66,1.04,0.3
Dane,Scarlett,Scarlett,45,100.0,100.0,490145,0,0,0,0,0,4,0.0,0.0,0,0.0,640,False,,2024-01-12T15:00:12.855944Z,490145.jpg,0.0,0.1,False,,a,18,6,0,8285,227,30712,147,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,718,80,713,80,699,78,723,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,441,77,646,66,721,82,375,57,0.0,0.0
Alejo,Véliz,Veliz,54,0.0,0.0,536908,0,0,-1,1,0,4,0.0,0.0,0,0.0,641,False,Season-long loan to Sevilla,2024-01-04T15:00:12.075073Z,536908.jpg,1.4,0.1,False,,u,18,6,11,8936,9,12474,156,0.0,2.0,45,1,0,0,2,0,0,0,1,0,0,0,40,35.2,0.9,29.0,6.5,0,0.42,0.00,0.42,1.88,422,49,462,57,346,54,429,53,,,,,,,0.84,0.0,0.0,0.84,3.76,4.0,126,36,776,92,391,49,491,70,0.0,0.0
Ashley,Phillips,Phillips,40,0.0,0.0,548308,0,0,0,0,0,2,0.0,0.0,0,0.0,702,False,On loan to Plymouth until the end of the season,2024-01-09T10:24:50.389101Z,548308.jpg,0.0,0.1,False,,u,18,6,0,11218,0,9813,143,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,625,242,610,241,571,231,630,242,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,749,230,491,193,633,238,467,182,0.0,0.0
Jamie,Donley,Donley,45,,,513588,0,0,0,0,0,4,0.0,0.0,0,0.0,722,False,,,513588.jpg,0.7,0.0,False,,a,18,6,2,7548,146,5970,207,0.0,0.4,3,0,0,0,1,0,0,0,1,0,0,0,3,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.52,495,59,729,83,716,81,506,62,,,,,,,0.0,0.0,0.0,0.0,15.6,30.0,460,80,663,69,516,67,534,75,0.0,0.0
Alfie,Dorrington,Dorrington,40,,,519321,0,0,0,0,0,2,0.0,0.0,0,0.0,740,False,,,519321.jpg,0.0,0.0,False,,a,18,6,0,1752,93,1228,74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,622,239,607,238,568,228,627,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,746,227,488,190,630,235,624,224,0.0,0.0
Yago,de Santiago Alonso,Yago Santiago,45,,,492779,0,0,0,0,0,3,0.0,0.0,0,0.0,754,False,,,492779.jpg,0.0,0.0,False,,a,18,6,0,358,41,224,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,724,292,719,292,705,285,729,295,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,447,262,652,247,727,295,752,313,0.0,0.0
Davinson,Sánchez,Sánchez,44,0.0,0.0,173904,0,0,-1,1,0,2,0.0,0.0,0,0.0,512,False,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,173904.jpg,0.0,0.1,False,,u,18,6,0,2363,0,14898,27,0.0,0.0,76,0,0,0,2,0,0,0,1,0,0,0,9,17.0,5.0,4.0,2.6,0,0.12,0.03,0.15,2.02,451,166,435,160,430,159,467,166,,,,,,,0.14,0.0,0.04,0.18,2.39,2.37,519,96,554,227,663,250,455,178,0.0,0.0
Manor,Solomon,Solomon,51,0.0,0.0,235674,0,0,-4,4,1,3,0.0,0.0,0,0.0,583,False,Knee injury - Expected back 02 Mar,2023-10-06T15:30:09.250334Z,235674.jpg,2.8,0.1,False,,i,18,6,14,18883,3,28714,38,0.0,2.7,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,2,0.41,0.75,1.16,1.79,362,158,170,111,262,140,302,141,,,,,,,0.19,0.0,0.34,0.53,0.82,0.92,166,101,757,322,189,83,450,146,0.92,0.0
Cristian,Romero,Romero,49,100.0,100.0,221632,0,0,4,-4,1,2,1.0,1.0,1,1.0,511,False,,2023-12-23T20:00:09.895702Z,221632.jpg,3.6,7.0,False,,a,18,6,65,2491602,13708,2125809,17631,0.2,13.3,1440,3,0,5,20,1,0,0,4,1,0,11,337,450.2,95.3,105.0,65.3,18,1.27,0.77,2.04,29.72,50,13,230,60,192,43,138,29,,,,,,,0.08,0.0,0.05,0.13,1.86,1.25,250,29,256,83,84,12,52,15,1.12,0.31
Oliver,Skipp,Skipp,45,100.0,100.0,209042,0,0,-5,5,0,3,1.3,1.3,1,1.3,515,False,,2023-12-28T23:30:10.167224Z,209042.jpg,1.1,0.1,False,,a,18,6,18,8494,185,23752,193,0.3,4.0,569,0,0,0,15,0,0,0,2,0,0,0,87,76.6,117.3,56.0,24.7,4,0.72,0.32,1.04,14.91,359,155,198,123,277,146,324,146,,,,,,,0.11,0.0,0.05,0.16,2.36,2.37,382,231,213,101,419,193,435,142,0.63,0.0
Richarlison,de Andrade,Richarlison,72,100.0,100.0,212319,1,-1,2,-2,2,3,10.0,10.0,15,10.0,509,False,,2023-11-10T14:00:11.486279Z,212319.jpg,5.2,18.1,False,,a,18,6,103,2294889,446319,806907,33986,1.4,14.3,1181,10,3,7,14,0,0,0,3,0,0,7,251,490.8,171.0,608.0,126.8,15,7.72,1.06,8.78,20.20,39,14,141,93,15,7,28,18,,,,,2.0,,0.59,0.0,0.08,0.67,1.54,1.07,27,16,1,1,21,14,18,7,1.14,0.53
Joe,Rodon,Rodon,40,0.0,0.0,214225,0,0,0,0,0,2,0.0,0.0,0,0.0,510,False,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,214225.jpg,0.0,0.1,False,,u,18,6,0,0,0,14386,57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,572,207,557,206,514,192,577,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,685,184,433,153,580,203,493,190,0.0,0.0
Brennan,Johnson,Johnson,58,100.0,100.0,242898,0,0,-2,2,1,3,3.7,3.7,2,3.7,450,False,,2023-12-16T08:00:10.122072Z,242898.jpg,3.2,0.6,False,,a,18,6,64,147342,2098,153783,10778,0.6,11.0,1269,2,5,3,23,0,0,0,1,0,0,3,200,258.2,305.0,390.0,95.3,16,4.22,1.71,5.92,24.58,182,75,69,53,44,26,65,49,,,,,,,0.3,0.0,0.12,0.42,1.74,1.63,78,50,84,37,142,67,217,66,1.13,0.21
Rodrigo,Bentancur,Bentancur,54,100.0,100.0,202993,0,0,-1,1,0,3,3.0,3.0,2,3.0,492,False,,2023-11-26T22:00:10.620789Z,202993.jpg,1.6,0.0,False,,a,18,6,13,8247,458,5736,772,0.6,2.4,343,1,0,0,10,0,0,0,2,0,0,0,51,81.0,47.6,64.0,19.0,5,1.10,0.47,1.57,8.01,354,152,324,171,257,136,355,161,,,,,,,0.29,0.0,0.12,0.41,2.1,2.62,118,71,103,45,369,162,535,189,1.31,0.0
Yves,Bissouma,Bissouma,50,100.0,0.0,227127,0,0,0,0,0,3,0.0,0.0,0,0.0,493,False,,2023-12-16T08:00:10.207505Z,227127.jpg,1.6,0.3,False,,a,18,6,24,82555,125,94620,374,0.0,4.8,1211,0,0,6,17,0,0,0,5,2,0,0,167,253.2,159.9,120.0,53.4,15,0.95,1.20,2.15,25.55,185,76,152,100,174,101,184,93,,,4.0,,,,0.07,0.0,0.09,0.16,1.9,1.26,201,125,750,315,367,160,278,91,1.11,0.45
Bryan,Gil Salvatierra,Bryan,49,100.0,100.0,436234,0,0,-1,1,0,3,0.7,0.7,1,0.7,494,False,,2023-08-04T11:00:04.405468Z,436234.jpg,1.1,0.0,False,,a,18,6,11,1679,35,1653,54,0.1,2.2,188,0,0,0,11,0,0,0,0,0,0,0,39,25.6,53.3,58.0,13.8,2,0.66,0.21,0.87,7.16,434,191,314,168,273,145,385,173,,,,,,,0.32,0.0,0.1,0.42,3.43,5.27,261,166,297,140,421,194,667,263,0.96,0.0
Ben,Davies,Davies,43,100.0,100.0,115556,0,0,-2,2,0,2,0.0,0.0,0,0.0,495,False,,2024-01-06T22:30:10.607459Z,115556.jpg,2.1,0.4,False,,a,18,6,29,42823,325,80632,1821,0.0,6.7,898,1,1,1,16,0,0,0,1,0,0,0,182,266.6,41.0,77.0,38.7,10,1.80,0.27,2.07,19.84,172,63,340,115,233,62,238,73,,,,,,,0.18,0.0,0.03,0.21,1.99,1.6,600,134,522,215,277,91,243,91,1.0,0.1
Eric,Dier,Dier,42,0.0,0.0,93264,0,0,-3,3,0,2,0.0,0.0,0,0.0,496,False,On loan to Bayern Munich until the end of the season,2024-01-12T16:44:42.318683Z,93264.jpg,0.5,0.4,False,,u,18,6,2,33518,0,104682,1029,0.0,0.5,199,0,0,0,8,0,0,0,0,0,0,0,31,55.8,1.0,4.0,6.0,1,0.00,0.03,0.03,7.04,387,147,459,171,428,157,430,154,,,,,,,0.0,0.0,0.01,0.01,3.18,3.62,640,154,502,202,522,174,251,96,0.45,0.0
Emerson,Leite de Souza Junior,E.Royal,43,,,241157,0,0,-2,2,0,2,0.3,0.3,0,0.3,497,False,,,241157.jpg,1.4,0.8,False,,a,18,6,23,159097,316,191880,1930,0.1,5.3,778,1,0,0,20,0,0,0,3,0,0,4,168,234.0,64.6,35.0,33.6,7,0.13,0.65,0.78,21.51,199,72,288,94,321,102,265,84,,,,,,,0.02,0.0,0.08,0.1,2.49,2.31,620,148,317,105,384,135,202,79,0.81,0.0
Fraser,Forster,Forster,38,100.0,100.0,40383,0,0,-2,2,0,1,0.0,0.0,0,0.0,498,False,,2023-08-11T16:00:08.821890Z,40383.jpg,0.0,1.9,False,,a,18,6,0,52229,7805,233658,3128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,521,38,500,15,453,4,525,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,803,90,368,26,528,37,139,19,0.0,0.0
Brandon,Austin,Austin,39,,,214572,0,0,-1,1,0,1,0.0,0.0,0,0.0,491,False,,,214572.jpg,0.0,0.2,False,,a,18,6,0,9549,116,15402,215,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,537,49,521,31,475,20,541,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,780,80,392,41,544,48,326,47,0.0,0.0
Harry,Kane,Kane,125,0.0,0.0,78830,0,0,0,0,0,4,0.0,0.0,0,0.0,500,False,Transferred to Bayern Munich,2023-08-12T09:23:00.234032Z,78830.jpg,0.0,0.6,False,,u,18,6,0,565,0,321301,124,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,809,104,809,104,809,104,809,104,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3,2,804,103,808,104,221,38,0.0,0.0
Dejan,Kulusevski,Kulusevski,69,100.0,100.0,445044,-1,1,-1,1,2,3,0.7,0.7,1,0.7,501,False,,2023-12-28T22:00:10.775100Z,445044.jpg,3.9,2.7,False,,a,18,6,81,891058,3235,787888,60893,0.1,11.7,1787,5,2,6,26,0,0,0,6,0,0,9,286,427.8,637.1,608.0,167.1,20,2.72,4.36,7.07,33.88,59,21,12,8,14,6,11,8,3.0,,,,,,0.14,0.0,0.22,0.36,1.71,1.31,34,20,305,146,64,38,114,35,1.01,0.3
Hugo,Lloris,Lloris,47,0.0,0.0,37915,0,0,-3,3,0,1,0.0,0.0,0,0.0,502,False,Permanent move to Los Angeles FC,2024-02-01T07:16:19.275252Z,37915.jpg,0.0,0.6,False,,u,18,6,0,33336,0,73339,1921,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,759,91,757,87,748,83,763,91,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,306,11,696,90,761,91,224,32,0.0,0.0
Giovani,Lo Celso,Lo Celso,48,75.0,0.0,200826,0,0,-2,2,1,3,0.0,0.0,0,0.0,503,False,Lack of match fitness - 75% chance of playing,2024-01-06T22:30:10.627213Z,200826.jpg,3.6,0.1,False,,d,18,6,36,36677,9,44347,830,0.0,7.5,408,2,2,1,10,0,0,0,1,0,0,6,140,180.4,157.0,75.0,41.3,4,0.42,0.83,1.25,10.21,253,103,156,103,235,127,227,113,,,,,,,0.09,0.0,0.18,0.27,2.25,2.21,293,191,710,286,82,46,459,152,0.88,0.22
James,Maddison,Maddison,80,100.0,100.0,172780,1,-1,5,-5,0,3,4.0,4.0,5,4.0,504,False,,2023-11-06T23:30:09.609885Z,172780.jpg,5.8,11.3,False,,a,18,6,75,4665537,108248,4898722,32879,0.5,9.4,1054,3,8,5,11,0,0,0,2,0,0,8,274,379.8,509.7,355.0,124.4,13,3.28,3.35,6.63,15.01,81,29,19,14,54,31,31,20,4.0,,2.0,,2.0,,0.28,0.0,0.29,0.57,1.28,0.94,14,9,70,30,12,7,36,13,1.11,0.43
Tanguy,Ndombélé Alvaro,Ndombele,44,0.0,0.0,231372,0,0,-1,1,0,3,0.0,0.0,0,0.0,505,False,On loan to Galatasaray with an option to buy for €15m,2023-09-07T15:49:59.768785Z,231372.jpg,0.0,0.2,False,,u,18,6,0,12864,0,50699,103,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,661,250,650,252,619,238,665,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,540,307,564,199,670,258,341,105,0.0,0.0
Pedro,Porro,Pedro Porro,59,,,441164,0,0,9,-9,0,2,2.7,2.7,1,2.7,506,False,,,441164.jpg,3.9,33.2,False,,a,18,6,85,4276790,52339,1138774,194448,0.5,14.4,1977,0,8,5,33,0,0,0,3,0,0,13,495,561.2,649.7,210.0,142.2,22,2.21,4.72,6.93,38.46,22,4,11,3,109,6,20,2,2.0,,1.0,,,,0.1,0.0,0.21,0.31,1.75,1.5,70,5,124,37,63,9,8,3,1.0,0.23
Pierre-Emile,Højbjerg,Højbjerg,52,,,132015,0,0,-3,3,0,3,1.7,1.7,2,1.7,499,False,,,132015.jpg,1.2,0.3,False,,a,18,6,26,17803,474,52363,504,0.3,5.0,952,0,0,1,22,0,0,0,3,0,0,0,152,202.6,115.9,69.0,38.8,6,0.39,1.20,1.58,22.05,231,96,201,124,244,130,237,118,,,3.0,,,,0.04,0.0,0.11,0.15,2.08,2.08,152,94,197,95,412,188,292,97,0.57,0.09
Ivan,Perišić,Perišić,47,0.0,0.0,45034,0,0,-3,3,0,2,0.0,0.0,0,0.0,507,False,Joined Hajduk Split on a season-long loan,2023-09-20T12:30:08.524991Z,45034.jpg,1.2,0.8,False,,u,18,6,6,58691,0,291835,383,0.0,1.3,98,0,1,0,1,0,0,0,2,0,0,0,34,41.6,71.2,27.0,14.0,0,0.12,0.80,0.92,1.44,416,155,278,87,352,119,382,137,,,,,,,0.11,0.0,0.73,0.84,1.32,0.92,307,36,697,252,404,140,203,80,0.0,0.0
Lucas,Tolentino Coelho de Lima,L.Paquetá,60,0.0,25.0,224024,0,0,0,0,1,3,0.0,0.0,0,0.0,539,False,Calf injury - Unknown return date,2023-12-29T00:00:10.830087Z,224024.jpg,3.5,1.3,False,,i,19,21,63,294930,171,352702,9136,0.0,10.5,1517,2,5,4,24,0,0,0,6,0,0,5,260,347.6,419.7,169.0,93.6,18,2.83,2.82,5.65,26.92,104,39,37,30,137,85,70,51,,,,,3.0,,0.17,0.0,0.17,0.34,1.6,1.42,66,41,792,343,102,53,165,50,1.07,0.24
Gianluca,Scamacca,Scamacca,60,0.0,0.0,195899,0,0,0,0,0,4,0.0,0.0,0,0.0,541,False,Permanent transfer to Atalanta BC,2023-08-09T08:38:29.554289Z,195899.jpg,0.0,0.0,False,,u,19,21,0,0,0,4989,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,805,101,805,101,805,101,805,101,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,65,21,791,98,804,101,628,87,0.0,0.0
Tomáš,Souček,Souček,49,100.0,100.0,215439,0,0,-1,1,0,3,1.2,1.7,1,1.7,542,False,,2023-08-26T19:30:07.900929Z,215439.jpg,3.5,1.3,False,,a,19,21,77,338379,2962,325869,14668,0.3,15.7,1776,5,1,5,29,0,0,0,3,0,0,5,278,429.6,112.2,352.0,89.3,21,4.87,0.57,5.44,35.05,57,20,205,126,55,32,81,56,,,,,,,0.25,0.0,0.03,0.28,1.78,1.47,246,159,194,93,98,51,167,52,1.06,0.25
Nikola,Vlašić,Vlašić,45,0.0,0.0,180151,0,0,0,0,0,3,0.0,0.0,0,0.0,543,False,Permanent transfer to Torino,2023-08-10T13:50:57.779550Z,180151.jpg,0.0,0.0,False,,u,19,21,0,0,0,13745,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,685,266,679,267,658,258,690,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376,228,602,218,691,271,527,185,0.0,0.0
Kurt,Zouma,Zouma,45,100.0,100.0,103192,0,0,0,0,1,2,0.8,1.3,1,1.3,544,False,,2023-12-28T23:00:09.882775Z,103192.jpg,2.5,1.5,False,,a,19,21,48,279201,1781,255045,5074,0.3,10.7,1683,1,0,3,31,0,0,0,2,0,0,4,272,343.0,29.8,136.0,50.8,19,1.27,0.02,1.29,31.31,109,40,364,128,162,25,191,53,,,,,,,0.07,0.0,0.0,0.07,1.67,1.66,362,58,211,63,220,66,159,65,1.02,0.16
Angelo,Ogbonna,Ogbonna,43,,,40669,0,0,-2,2,0,2,-0.5,0.0,0,0.0,577,False,,,40669.jpg,2.8,0.1,False,,a,19,21,17,8973,76,11403,547,0.0,4.0,318,0,0,2,2,0,0,0,0,0,0,0,70,82.2,0.7,0.0,8.3,3,0.00,0.00,0.00,7.71,351,136,468,176,587,240,420,149,,,,,,,0.0,0.0,0.0,0.0,2.18,0.57,586,124,512,208,178,48,399,153,0.85,0.57
Edson,Álvarez Velázquez,Álvarez,50,100.0,100.0,213999,0,0,0,0,0,3,1.2,1.7,2,1.7,642,False,,2024-01-30T15:00:10.154192Z,213999.jpg,2.1,0.2,False,,a,19,21,39,20684,428,22544,492,0.3,7.8,1517,0,1,5,22,0,0,0,7,0,0,1,214,305.2,109.9,49.0,46.3,18,0.56,0.41,0.97,28.17,131,57,208,127,287,152,210,102,,,,,,,0.03,0.0,0.02,0.05,1.67,1.31,197,122,196,94,284,122,350,109,1.07,0.3
Mohammed,Kudus,Kudus,68,100.0,100.0,460842,0,0,3,-3,2,3,1.8,2.3,2,2.3,689,False,,2024-01-01T13:00:13.493010Z,460842.jpg,4.6,3.3,False,,a,19,21,83,1211938,26313,909696,33277,0.3,12.2,1141,6,4,3,23,0,0,0,3,0,0,11,277,367.6,210.1,226.0,80.2,12,2.06,1.67,3.73,17.73,91,34,114,80,101,64,104,67,,,,,,,0.16,0.0,0.13,0.29,1.4,1.81,39,23,151,68,33,22,100,31,0.95,0.24
James,Ward-Prowse,Ward-Prowse,60,,,101178,0,0,0,0,1,3,6.5,7.0,2,7.0,664,False,,,101178.jpg,4.7,8.3,False,,a,19,21,103,2520998,34435,1796753,61786,1.2,17.2,1952,5,6,5,35,0,0,0,4,0,0,15,486,597.4,740.3,240.0,157.7,22,5.20,4.78,9.98,37.97,16,6,7,5,86,55,16,10,1.0,,1.0,,1.0,,0.24,0.0,0.22,0.46,1.75,1.61,63,39,15,8,31,20,47,17,1.01,0.23
Lewis,Orford,Orford,45,,,518442,0,0,0,0,0,3,-0.5,0.0,0,0.0,773,False,,,518442.jpg,0.0,0.0,False,,a,19,21,0,79,19,41,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,739,305,736,306,723,300,744,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,468,280,671,263,742,308,793,340,0.0,0.0
Kaelan,Casey,Casey,40,,,518438,0,0,0,0,0,2,-0.5,0.0,0,0.0,774,False,,,518438.jpg,0.0,0.0,False,,a,19,21,0,473,105,162,63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,621,238,606,237,567,227,626,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,745,226,487,189,629,234,706,245,0.0,0.0
Oliver,Scarles,Scarles,40,,,536109,0,0,0,0,0,2,-0.5,0.0,0,0.0,784,False,,,536109.jpg,0.0,0.0,False,,a,19,21,0,256,89,72,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,624,241,609,240,570,230,629,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,748,229,490,192,632,237,740,251,0.0,0.0
Callum,Marshall,Marshall,45,0.0,0.0,565431,0,0,0,0,0,4,0.0,0.0,0,0.0,785,False,On loan to West Bromwich Albion until the end of the season,2024-01-29T08:17:27.691968Z,565431.jpg,0.0,0.0,False,,u,19,21,0,51,0,35,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,750,89,748,91,738,91,755,91,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,487,91,684,78,752,91,804,104,0.0,0.0
Divin,Mubama,Mubama,42,,,487837,0,0,-3,3,0,4,-0.2,0.3,0,0.3,538,False,,,487837.jpg,1.0,4.5,False,,a,19,21,5,651666,16810,1298100,21110,0.1,1.2,75,0,0,0,2,0,0,0,0,0,0,0,14,0.2,2.4,5.0,0.8,0,0.16,0.01,0.17,2.89,514,63,446,56,423,59,487,59,,,,,,,0.19,0.0,0.01,0.2,3.47,2.4,651,104,313,41,432,52,77,13,0.0,0.0
Joseph,Anang,Anang,40,,,447879,0,0,0,0,0,1,-0.5,0.0,0,0.0,647,False,,,447879.jpg,0.0,0.1,False,,a,19,21,0,5701,82,4621,116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,591,73,576,56,533,45,596,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,709,53,456,65,599,72,500,68,0.0,0.0
Thilo,Kehrer,Kehrer,42,0.0,0.0,201057,0,0,-3,3,0,2,0.0,0.0,0,0.0,537,False,On loan to Monaco until the end of the season,2024-01-07T13:45:40.287744Z,201057.jpg,0.5,0.1,False,,u,19,21,2,4290,0,13347,209,0.0,0.5,19,0,0,0,1,0,0,0,2,0,0,0,7,8.6,0.7,0.0,0.9,0,0.00,0.00,0.00,0.47,469,172,467,175,585,239,485,175,,,,,,,0.0,0.0,0.0,0.0,2.23,4.74,645,159,506,206,523,175,433,168,0.0,0.0
Konstantinos,Mavropanos,Mavropanos,45,100.0,100.0,233963,0,0,0,0,1,2,0.5,1.0,0,1.0,676,False,,2024-01-07T21:30:11.268165Z,233963.jpg,3.4,0.2,False,,a,19,21,31,32870,195,16312,3093,0.2,6.9,676,1,0,3,9,1,0,0,1,0,0,3,130,151.0,16.1,60.0,22.6,7,0.42,0.06,0.48,13.01,279,109,398,144,265,76,335,123,,,,,,,0.06,0.0,0.01,0.07,1.73,1.2,398,76,245,77,106,18,316,123,0.93,0.4
Danny,Ings,Ings,56,,,84939,0,0,-4,4,1,4,3.2,3.7,0,3.7,535,False,,,84939.jpg,1.8,0.6,False,,a,19,21,21,49503,886,175107,2477,0.7,3.8,244,0,2,0,6,0,0,0,1,0,0,2,60,42.2,57.2,69.0,16.8,2,0.86,0.08,0.94,5.33,412,47,302,41,245,47,368,48,,,,,,,0.32,0.0,0.03,0.35,1.97,2.21,89,28,82,18,345,45,215,36,0.74,0.0
Ben,Johnson,Johnson,44,100.0,100.0,222018,0,0,-1,1,0,2,0.8,1.3,1,1.3,536,False,,2023-10-05T08:30:09.363808Z,222018.jpg,2.0,0.1,False,,a,19,21,10,3460,180,6855,141,0.3,2.3,291,0,0,1,5,0,0,0,1,0,0,0,52,43.2,14.2,19.0,7.7,3,0.18,0.07,0.25,5.33,408,153,406,147,381,134,423,151,,,,,,,0.06,0.0,0.02,0.08,1.65,1.55,537,109,206,60,296,101,470,183,0.93,0.31
Kalvin,Phillips,Phillips,47,,,155405,0,0,-3,3,0,3,0.5,1.0,1,1.0,364,False,,,155405.jpg,1.2,0.1,False,,a,19,21,7,5005,329,5614,548,0.2,1.5,174,0,0,0,4,0,0,0,0,0,0,0,18,25.0,14.8,14.0,5.4,1,0.11,0.09,0.20,2.95,437,192,403,200,402,199,438,200,,,,,,,0.06,0.0,0.05,0.11,1.53,2.07,315,206,252,116,405,181,498,169,0.52,0.0
Nayef,Aguerd,N.Aguerd,44,100.0,75.0,210494,0,0,-1,1,0,2,-0.2,0.2,1,0.3,522,False,,2023-12-30T22:30:10.264581Z,210494.jpg,2.0,0.6,False,,a,19,21,34,108968,751,130317,887,0.1,7.7,1506,1,0,2,32,0,0,0,1,1,0,0,230,359.8,43.2,128.0,53.2,17,1.35,0.36,1.71,28.74,98,37,334,112,165,26,186,50,,,,,,,0.08,0.0,0.02,0.1,1.72,1.91,530,104,323,111,295,100,225,88,1.02,0.12
Michail,Antonio,Antonio,57,0.0,25.0,57531,0,0,-3,3,1,4,0.0,0.0,0,0.0,523,False,Lack of match fitness - Expected back 17 Feb,2023-11-21T12:00:10.199285Z,57531.jpg,3.2,1.7,False,,i,19,21,38,660120,79,797767,2330,0.0,6.7,812,2,2,4,13,0,0,0,2,0,0,4,116,142.8,86.9,138.0,36.4,11,1.74,1.17,2.91,16.52,289,34,247,34,160,40,254,36,,,,,,,0.19,0.0,0.13,0.32,1.83,1.44,83,26,784,97,140,24,148,23,1.22,0.44
